sample_id,component_name,success,drc_pass,lvs_pass,execution_time,parameters,output_directory,pex_status,total_resistance_ohms,total_capacitance_farads,area_um2,symmetry_horizontal,symmetry_vertical
1429,diff_pair_sample_1429,True,True,True,14.092126846313477,"{'width': 9.99367392787748, 'length': 1.4794655710208158, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1429,PEX Complete,386415.9780755009,1.7775858300000068e-13,3425.0232999998834,1.0,0.9858768843995889
1430,diff_pair_sample_1430,False,True,False,16.795500993728638,"{'width': 14.66189894466591, 'length': 3.372326163959143, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1430,PEX Complete,470947.5711550158,3.1256755800000757e-13,6628.988200000336,1.0,0.989663399913731
1431,diff_pair_sample_1431,False,True,False,15.348946332931519,"{'width': 14.232177037896328, 'length': 0.3563486999001362, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1431,PEX Complete,362938.41951800714,2.740586119999966e-13,2303.0513999999635,1.0,0.9885009948106237
1432,diff_pair_sample_1432,True,True,True,15.759917497634888,"{'width': 19.8448913413729, 'length': 2.14108257592629, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1432,PEX Complete,375260.9666989979,1.4656292199999997e-13,3846.0206999998777,1.0,0.9911236047169478
1433,diff_pair_sample_1433,False,True,False,16.086368799209595,"{'width': 11.0796724366068, 'length': 1.1764017505598068, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1433,PEX Complete,257600.49072879806,2.6230432200000416e-13,3772.0245999997874,1.0,0.9871668917535684
1434,diff_pair_sample_1434,True,True,True,17.1713650226593,"{'width': 18.424720217369817, 'length': 2.84166989176296, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1434,PEX Complete,437490.3925477001,1.94145853e-13,5664.3185000002495,1.0,0.991159183580514
1435,diff_pair_sample_1435,False,True,False,14.40609335899353,"{'width': 9.644083962203606, 'length': 0.6889225244585976, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1435,PEX Complete,220491.7031417985,2.93428122000002e-13,2641.575499999954,1.0,0.9855481700220188
1436,diff_pair_sample_1436,False,True,False,18.99454617500305,"{'width': 16.721600867262897, 'length': 0.1789653997396651, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1436,PEX Complete,440969.7967465103,3.624109359999883e-13,2639.9918999999136,1.0,0.9902454246166433
1437,diff_pair_sample_1437,True,True,True,7.108006000518799,"{'width': 3.1756138377777883, 'length': 2.7118551330681306, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1437,PEX Complete,236056.1351710002,5.4698196000000044e-14,1194.3561999999888,1.0,0.9680949452098123
1438,diff_pair_sample_1438,True,True,True,11.635830640792847,"{'width': 6.359549743099489, 'length': 2.472369634743852, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1438,PEX Complete,397120.9023947038,1.630809439999997e-13,3401.698699999923,1.0,0.9806649542477112
1439,diff_pair_sample_1439,False,True,False,24.545088052749634,"{'width': 18.72952548902917, 'length': 3.122197205893766, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1439,PEX Complete,611269.9231770161,4.927798799999901e-13,10927.736499999519,1.0,0.9918443494679796
1440,diff_pair_sample_1440,True,True,True,13.707242488861084,"{'width': 16.040102073237204, 'length': 3.9016089936241016, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1440,PEX Complete,454393.22631900513,1.4116718900000112e-13,4540.291699999929,1.0,0.9897829472057929
1441,diff_pair_sample_1441,True,True,True,19.25640845298767,"{'width': 14.77657974859319, 'length': 3.89927209411967, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1441,PEX Complete,655741.8995987028,2.9965466700000133e-13,8993.921700000448,1.0,0.9899398723918181
1442,diff_pair_sample_1442,False,True,False,20.913358449935913,"{'width': 18.40154520484132, 'length': 0.6369628120827528, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1442,PEX Complete,289277.49462349893,2.9051966199998796e-13,3846.4254999997115,1.0,0.9912240598446524
1443,diff_pair_sample_1443,False,True,False,16.67619276046753,"{'width': 13.537392357859623, 'length': 1.357997766825904, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1443,PEX Complete,396249.7952935072,2.59041920000005e-13,4161.181299999794,1.0,0.9888771969632753
1444,diff_pair_sample_1444,True,True,True,10.309810400009155,"{'width': 3.5222375153307177, 'length': 3.2536531874611723, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1444,PEX Complete,500132.5859520059,1.8449480899999956e-13,3381.28379999993,1.0,0.9728395469200184
1445,diff_pair_sample_1445,True,True,True,6.867633104324341,"{'width': 1.874659995353786, 'length': 3.058617552122415, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1445,PEX Complete,286890.45222069864,6.90103550000001e-14,1355.7760999999812,1.0,0.9614467315067726
1446,diff_pair_sample_1446,False,True,False,15.758039474487305,"{'width': 11.18007907604614, 'length': 0.6484011585459033, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1446,PEX Complete,230683.67823279827,3.2248720999999713e-13,2891.5710999998737,1.0,0.9870864665925034
1447,diff_pair_sample_1447,False,True,False,10.24718189239502,"{'width': 8.065808680731491, 'length': 0.8096113242699667, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1447,PEX Complete,243021.88866209806,1.7241727500000374e-13,1582.3750999999952,1.0,0.981812403392849
1448,diff_pair_sample_1448,False,True,False,8.270503997802734,"{'width': 6.04681076948355, 'length': 1.9379219504101626, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1448,PEX Complete,212085.92985399984,1.3621556300000454e-13,1459.849999999987,1.0,0.9776160564441551
1449,diff_pair_sample_1449,False,True,False,7.78374719619751,"{'width': 5.277776240330792, 'length': 1.2232858607698704, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1449,PEX Complete,186346.06384800022,1.0824571399999914e-13,1109.0744999999931,1.0,0.9749921218096709
1450,diff_pair_sample_1450,False,True,False,10.409848690032959,"{'width': 10.080750058711411, 'length': 0.8549348212631025, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1450,PEX Complete,269713.4687893996,1.4631248599999657e-13,1544.200599999991,1.0,0.9837065210310111
1451,diff_pair_sample_1451,False,True,False,13.441548824310303,"{'width': 12.997507188687333, 'length': 0.28275817399186337, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1451,PEX Complete,211198.49785409856,2.0460461999999592e-13,1783.5362999999945,1.0,0.986907583546239
1452,diff_pair_sample_1452,False,True,False,18.33320450782776,"{'width': 16.71588336627523, 'length': 2.7658673801707536, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1452,PEX Complete,487682.3069320181,3.1713433700000644e-13,6435.649500000377,1.0,0.9906722701414992
1453,diff_pair_sample_1453,False,True,False,19.721409797668457,"{'width': 17.688392811838174, 'length': 3.876695675900016, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1453,PEX Complete,382004.34690601064,3.629186250000049e-13,8588.427600000368,1.0,0.9912112899455545
1454,diff_pair_sample_1454,True,True,True,10.18955945968628,"{'width': 8.73368101040893, 'length': 3.4865434644200226, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1454,PEX Complete,336704.8012770031,9.914966300000028e-14,2605.117699999991,1.0,0.9833154563419533
1455,diff_pair_sample_1455,False,True,False,6.271143674850464,"{'width': 0.5008356360683104, 'length': 3.7143132923146585, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1455,PEX Complete,192269.22515969863,1.4977309200000366e-13,1120.9734999999857,1.0,0.947224443753576
1456,diff_pair_sample_1456,False,True,False,20.510576009750366,"{'width': 15.919035700477746, 'length': 0.3015420227177986, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1456,PEX Complete,277652.65040620003,3.9542935800000054e-13,3093.448699999812,1.0,0.9902241145941738
1457,diff_pair_sample_1457,False,True,False,6.159164905548096,"{'width': 1.7400549694993306, 'length': 2.088531651221282, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1457,PEX Complete,139610.0997329994,9.539981600000175e-14,804.5485000000011,1.0,0.9580868027222723
1458,diff_pair_sample_1458,True,True,True,20.22229528427124,"{'width': 19.323390654169966, 'length': 3.007224059480162, 'fingers': 3, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1458,PEX Complete,513439.8490960008,2.7359186800000044e-13,7715.622700000658,1.0,0.991786690139735
1459,diff_pair_sample_1459,False,True,False,15.02448320388794,"{'width': 13.497355376686572, 'length': 0.46900588208593064, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1459,PEX Complete,349384.599465807,2.6784025300000555e-13,2347.6798999999646,1.0,0.9880673681279971
1460,diff_pair_sample_1460,True,True,True,12.067935943603516,"{'width': 6.197959897577645, 'length': 3.0637893783322236, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1460,PEX Complete,444817.4834827016,1.7996675599999994e-13,3888.0288999998943,1.0,0.9804430466038969
1461,diff_pair_sample_1461,True,True,True,18.20713233947754,"{'width': 15.233339941271092, 'length': 0.8793451058138828, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1461,PEX Complete,359773.2680714981,2.1740203499999978e-13,3713.86809999976,1.0,0.9897863900982369
1462,diff_pair_sample_1462,False,True,False,12.617573022842407,"{'width': 8.417422005102784, 'length': 0.5977247469119785, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1462,PEX Complete,192340.17963749848,2.293809300000014e-13,2002.032500000009,1.0,0.9834867815582415
1463,diff_pair_sample_1463,True,True,True,8.165488481521606,"{'width': 3.2618500992919923, 'length': 1.2609607269789747, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1463,PEX Complete,272809.58571269695,9.814154200000004e-14,1511.206699999986,1.0,0.9704090777257668
1464,diff_pair_sample_1464,False,True,False,11.746722221374512,"{'width': 5.0534233322114215, 'length': 3.0105753536443114, 'fingers': 5, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1464,PEX Complete,308889.30450600496,2.6958573899999766e-13,3934.6889999999044,1.0,0.9779331987864854
1465,diff_pair_sample_1465,False,True,False,20.319566011428833,"{'width': 17.36354383238394, 'length': 1.1259808128669175, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1465,PEX Complete,456160.23942371184,2.974147740000079e-13,4657.302900000029,1.0,0.9909213549327015
1466,diff_pair_sample_1466,False,True,False,9.755590438842773,"{'width': 8.109395143696517, 'length': 2.8167503316041325, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1466,PEX Complete,264692.33359600016,1.8423795700000037e-13,2174.017600000015,1.0,0.9821519384203699
1467,diff_pair_sample_1467,True,True,True,20.860123872756958,"{'width': 14.19806603161116, 'length': 3.5425303651188975, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1467,PEX Complete,685879.3879200089,3.451751399999966e-13,9514.931899999845,1.0,0.9897117077632471
1468,diff_pair_sample_1468,True,True,True,17.64315629005432,"{'width': 13.124442639405022, 'length': 0.7842408903869632, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1468,PEX Complete,348906.8657407991,2.3210049899999996e-13,3569.3740999997717,1.0,0.9887197029865817
1469,diff_pair_sample_1469,True,True,True,13.14298152923584,"{'width': 7.668182838885581, 'length': 3.4479829656075918, 'fingers': 4, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1469,PEX Complete,489348.4655647059,2.0602446e-13,4914.693499999999,1.0,0.9831830815085416
1470,diff_pair_sample_1470,True,True,True,11.594970703125,"{'width': 5.578183206061777, 'length': 1.8375594061114529, 'fingers': 5, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1470,PEX Complete,374920.28462380066,1.653430220000004e-13,2973.1491999999184,1.0,0.9790835925758445
1471,diff_pair_sample_1471,False,True,False,6.449386119842529,"{'width': 2.948478219226813, 'length': 0.5259685796273913, 'fingers': 1, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1471,PEX Complete,108826.64014439927,7.457806599999868e-14,644.000900000002,1.0,0.9644975651431544
1472,diff_pair_sample_1472,True,True,True,11.587565898895264,"{'width': 12.819505510620909, 'length': 0.4020281762250283, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1472,PEX Complete,301205.8228383976,8.234639899999954e-14,1582.9788999999882,1.0,0.9860842112298527
1473,diff_pair_sample_1473,True,True,True,9.007132291793823,"{'width': 7.495260987545939, 'length': 0.8142997957338727, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1473,PEX Complete,208559.64692439997,5.9309645e-14,1229.6021999999914,1.0,0.9797641871493072
1474,diff_pair_sample_1474,True,True,True,12.145978450775146,"{'width': 12.5431522719718, 'length': 2.92457019409493, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1474,PEX Complete,325150.09610399907,1.1431939e-13,3101.6160999999597,1.0,0.9872429086243134
1475,diff_pair_sample_1475,True,True,True,4920.89404964447,"{'width': 0.7387916547464995, 'length': 2.254933397909969, 'fingers': 2, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1475,PEX Complete,235190.58659669932,5.4600573999999993e-14,866.6300999999982,1.0,0.9493237080041415
1476,diff_pair_sample_1476,False,True,False,17.284486293792725,"{'width': 18.925836239774736, 'length': 2.8133943047755863, 'fingers': 2, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1476,PEX Complete,495820.76019771287,2.5566255900000694e-13,5758.1809000002995,1.0,0.9913576872862752
1477,diff_pair_sample_1477,False,True,False,6.200499773025513,"{'width': 0.9208972417725323, 'length': 1.3137408237442976, 'fingers': 4, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1477,PEX Complete,170956.96469049877,1.247812570000019e-13,967.4580999999966,1.0,0.9528785794444223
1478,diff_pair_sample_1478,False,True,False,19.59033751487732,"{'width': 19.27938964876359, 'length': 2.7394749626727677, 'fingers': 3, 'n_or_p_fet': False, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1478,PEX Complete,356153.8727280101,3.458768549999831e-13,7216.546800000378,1.0,0.9917394840424236
1479,diff_pair_sample_1479,True,True,True,6.858935356140137,"{'width': 2.307465557112213, 'length': 3.9550580750058395, 'fingers': 1, 'n_or_p_fet': True, 'plus_minus_seperation': 0.0, 'rmult': 1, 'dummy': True, 'substrate_tap': True}",diff_pair_dataset_1800_lhs/sample_1479,PEX Complete,257761.96509499874,6.041880500000002e-14,1283.1097999999865,1.0,0.9635756815200067
